is_fraudulent,amount_robust,customer_age_robust,card_type_Discover,card_type_MasterCard,card_type_Visa,purchase_category_Groceries,purchase_category_Online Shopping,purchase_category_Restaurant,purchase_category_Retail,purchase_category_Travel
0,-0.1938143800251739,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.03208800241860434,-0.6923076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.4033931595389633,-0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.9287282370074118,-0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.43576175167020054,-0.3076923076923077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15605135186937952,-0.46153846153846156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.840986648276843,-0.11538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.5800974950452203,0.5769230769230769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.904067958038006,-0.8461538461538461,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.5220984158537137,-0.6153846153846154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.004987383342850945,0.4230769230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.28546248890979026,-0.9615384615384616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.8159845240941593,-0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.7652333538176996,-0.11538461538461539,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.029918372105430746,0.3076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.6613815684174543,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.19110530610954446,0.38461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.6745890447501071,0.9615384615384616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.9606344489079722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.2639005526826947,-0.46153846153846156,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.25425182333913615,0.7307692307692307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.4507555174410217,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.23627234590783602,-0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.20840109311428884,0.46153846153846156,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.6728027553119386,-0.11538461538461539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5135957571673876,-0.6923076923076923,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.4692487506841843,-0.3076923076923077,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.588687097022785,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.7973727318174901,-0.8846153846153846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.20008417691378969,-0.19230769230769232,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.3088739460595918,-0.9230769230769231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.08358411862226499,-0.8846153846153846,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,-0.0956376203621188,-0.34615384615384615,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.9351719204785043,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.35108688993967324,-0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5448755821742542,0.9230769230769231,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.5712826309039928,-0.8076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.7526858561049009,0.8076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.21030989355374763,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.764458768132122,-0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8667692860967797,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.5693204788994558,-0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.5246276752351915,0.5769230769230769,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.4771388543640593,-0.07692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.3856863678847289,0.8461538461538461,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.3864273618441464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,-0.5520306198463868,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.19595239459607924,-0.11538461538461539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.37628858849542646,0.34615384615384615,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.0596391458216832,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.30367710842421214,-0.9230769230769231,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.5214977167506128,0.4230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.7821299920763046,-0.23076923076923078,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.690055070671064,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.547167723488718,-0.6153846153846154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.9281374178237697,0.5769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.9507446495296169,-0.38461538461538464,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.6624683595579329,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.7232101043912289,0.4230769230769231,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.5678029232705694,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8938363134463727,0.5769230769230769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.2081007435627384,0.23076923076923078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.328936110512827,-0.8076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.967732183047244,-0.19230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.21283915293522526,0.2692307692307692,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.6489249659636773,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.00455859483833482,0.23076923076923078,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.13193842043799658,-0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.41187605838637187,-0.6153846153846154,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.9727689659873894,-0.6538461538461539,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.7172900566514583,-0.11538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.48456657781325757,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.2415758866733719,0.19230769230769232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.7706929973106861,-0.8846153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.7080562839251736,-0.6153846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.2473121679112072,-0.7307692307692307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.7169086917603448,-0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8938205055752385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8609974371488925,0.3076923076923077,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.3761384137196513,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.22221717248560982,-0.07692307692307693,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.14631172726679945,-0.038461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.6603145371158934,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.8694605761573829,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.5501237953908199,-0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.5985314487716296,-0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.13981271624673705,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.7549641655321226,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.8249238752205691,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.15102049688090938,0.6153846153846154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.930937386998421,0.6923076923076923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.545717351312152,-0.5769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.7985444902653153,0.2692307692307692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.37889491124868335,-0.8076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.4565214384372337,-0.38461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.8609322296804635,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.7765162218397595,0.23076923076923078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.6051608747285493,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.5711324561282175,-0.038461538461538464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8397714181833992,-0.15384615384615385,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.4940315406548806,0.038461538461538464,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.37079140130849664,0.6153846153846154,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.9151986753003988,0.4230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8627422309253336,0.6153846153846154,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.03452043858938458,-0.7692307692307693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.9468282494561102,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.8051917000772608,0.7307692307692307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.5116415090984178,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.7418317765873571,0.34615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.16933984354159556,-0.7307692307692307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.125255642915999,0.8461538461538461,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.4420295725749243,-0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.4123404146009402,-0.38461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.02816369840953051,0.6538461538461539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.4687132590495122,0.8461538461538461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.6725379734704401,0.34615384615384615,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.8465213791577169,0.6923076923076923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.3632708066163845,-0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.9161254117456432,-0.07692307692307693,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.006773672781019618,0.9615384615384616,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.6641736336565383,-0.8076923076923077,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.16101502340552912,0.8076923076923077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.945381829247328,0.8846153846153846,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.16338620407566448,-0.8461538461538461,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.8882205672259359,-0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.8507618405894753,-0.4230769230769231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.5439211819545248,0.34615384615384615,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.4207976256577555,-0.46153846153846156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.41932551765837994,-0.46153846153846156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.029256417501684423,-0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.6078936604508801,-0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.9269538034725939,0.8461538461538461,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.438289035067786,0.5384615384615384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.7461749891814884,0.8846153846153846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.5116098933561491,-0.2692307692307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.09081029171450188,-0.3076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9712968579880135,0.4230769230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.30832067056989354,-0.5384615384615384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.7491923165842351,-0.3076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.6739270901463611,0.11538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.11577092023545811,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9043999233318251,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.010786896065223124,-0.46153846153846156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.5181207602795621,-0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.699715655917973,-0.46153846153846156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.8817847876904106,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.2565360607180329,0.5769230769230769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.20540945350213516,-0.6538461538461539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.07448866476840467,0.038461538461538464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.042473773753796316,0.11538461538461539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.651614280040389,0.34615384615384615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.32494067108364943,0.8076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.24224969718046843,0.8846153846153846,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.11258168223412642,-0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.6875396431768287,0.9615384615384616,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.4761370305309272,-0.19230769230769232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.29058226317339053,0.9615384615384616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.6317398340568726,-0.038461538461538464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.1820296120946021,0.038461538461538464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.05232602943820792,0.7692307692307693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.2892998496276257,-0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.3978465727547387,-0.7692307692307693,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.6321468867385793,0.8846153846153846,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.5086380135829133,-0.19230769230769232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0010235596559417422,-0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.09529775113273288,-0.038461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.2638511530853999,0.34615384615384615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.12294176577872525,0.5769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.21350901147453852,-0.8461538461538461,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.7714043515117264,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.3181867581415475,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.2671293103618618,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.05415974248977907,-0.07692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.5126729726899266,-0.2692307692307692,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7260555211953911,0.6153846153846154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.6508614301776211,-0.8846153846153846,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.890743898655738,-0.11538461538461539,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.024401425079582886,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.7219336187971397,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.2587353307895835,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.20687760953372708,0.038461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.09123710423512636,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.6672561685277141,-0.9615384615384616,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.6604311201655083,0.8461538461538461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.6015665600294027,0.8846153846153846,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.6997275118213235,0.7692307692307693,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.6361561580549996,-0.8461538461538461,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.5688679785882383,0.15384615384615385,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.39326821807748635,0.3076923076923077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.8137813020548255,-0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.14808220883383355,0.6538461538461539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.7542923310089175,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.014590665056898483,-0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.8922792381396506,-0.7692307692307693,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.7702128332249835,-0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.9671690276380865,0.8076923076923077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.869577159206998,0.5384615384615384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3368538779671869,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.6500216370236148,-0.46153846153846156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.5274730920393536,-0.9615384615384616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4259134479535724,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.3140490478721616,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.7443412761299169,0.3076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.4695431722840595,0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5979682933624725,-0.9615384615384616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.10750142764836197,-0.6538461538461539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.19548803838151105,0.11538461538461539,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.32156569059649037,0.46153846153846156,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.19975418760386252,0.19230769230769232,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.1638960079197435,0.7692307692307693,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.5050180110931737,0.7307692307692307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.382580121206852,0.6923076923076923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.9750788911568792,-0.6923076923076923,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.5293838684627041,0.19230769230769232,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.29592334763287015,-0.5384615384615384,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.6677896841784945,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.3947047583668098,-0.7307692307692307,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.5119141948754834,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.43864471216830636,0.4230769230769231,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.7880065681704562,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.9382228396074116,0.038461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.6039337887317544,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.0023909405090530417,0.9230769230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8327388915125565,0.4230769230769231,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.3966669103713467,-0.2692307692307692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.37000100775178474,-0.038461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.5168126589432043,-0.11538461538461539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.3773002922480174,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.562094305807219,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.28476299061210064,0.9615384615384616,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.9032242129162162,-0.6538461538461539,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.5980947563315463,-0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.9431252556429158,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.39126457041122187,-0.3076923076923077,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.5663525510940033,-0.11538461538461539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.6586566866306908,0.5769230769230769,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.36813172699016167,-0.038461538461538464,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.8428420971512238,-0.23076923076923078,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.08170890990896627,0.34615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.7403300288296047,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.89004637634194,0.6923076923076923,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.33082910308115165,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.9542816606959018,0.3076923076923077,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.20444517336294685,-0.34615384615384615,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.2977254449421727,-0.5384615384615384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.23505711581439181,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.37546657919644627,0.34615384615384615,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.2472766002011553,0.038461538461538464,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.8400658397832742,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.2787836633555764,-0.3076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.19610652133963816,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.36543846094566645,-0.2692307692307692,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.9534873151714068,-0.46153846153846156,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.011849975399000597,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.28128723494646063,0.34615384615384615,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.47022883869450677,-0.9615384615384616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.0402586958111117,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.599782246575126,-0.038461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5111218253348798,0.2692307692307692,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.5444230818630368,-0.34615384615384615,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.1407275967886309,-0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.1838455412911475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7632376100870024,-0.2692307692307692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.8984304759947596,-0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
